acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,label
12.79,-11.04,4.55,-3.14,-0.71,3.35,2
-2.12,-6.41,3.82,-0.97,-0.4,1.72,2
-6.61,-6.64,7.96,-1.49,-0.71,1.37,2
7.85,-0.87,28.14,-0.1,1.28,1.21,2
-10.88,-2.23,6.67,0.34,-0.88,0.01,2
-5.2,-3.75,6.95,0.54,0.75,-0.04,2
8.43,-4.12,10.3,0.13,0.95,-1.44,2
14.64,-14.32,7.38,2.78,2.26,-5,2
9.32,-24.11,-9.75,5.21,1.55,-8.38,2
2.04,-26.42,-23.87,1.06,2.48,-8.75,2
-6.9,-27.88,-16.11,-4.32,-0.21,-8.03,2
-8.88,-28.05,-4.16,-3.98,-2.37,-5.65,2
-3.97,-25.52,6.62,-3.56,0.65,-1.27,2
-9.91,-18.58,1.34,-2.33,3.16,0.7,2
-0.38,-15.26,4.08,-0.68,-0.12,1.16,2
1.59,-10.68,-1.42,0.95,1.36,1.85,2
5.38,-7.6,-3.76,1.3,-1.64,0.32,2
4.82,-8.24,-2.95,0.1,1.52,1.2,2
2.93,-8.62,-2.96,0.34,0.24,0.94,2
2.77,-8.99,-2.1,0.05,1.21,0.82,2
1.57,-9.51,-1.75,-0.26,1.19,1.07,2
1.17,-9.88,-1.42,-0.09,0.86,0.53,2
2.23,-8.98,-1.43,0.18,-0.04,-0.1,2
0.6,-9.44,-2.41,0.07,-0.36,-0.5,2
1.39,-10.28,-1.2,0.18,-0.56,-0.04,2
1.74,-9.6,-1.46,0.25,-0.06,0.27,2
1.01,-9.59,-1.76,0.16,-0.18,0.08,2
1.38,-9.8,-1.06,0.24,-0.43,-0.04,2
1.99,-9.42,-0.95,0.18,-0.19,-0.05,2
1.16,-9.66,-1.65,0.08,0.4,0.08,2
0.48,-9.81,-1.86,0.08,0.16,0.13,2
1.67,-9.68,-1.08,0.16,-0.27,0.03,2
2.26,-9.64,-0.75,0.18,-0.09,-0.04,2
-1.23,-7.25,-4.63,-0.13,-1.4,-1.78,3
-2.56,-8.07,-3.18,-0.23,-1.72,-1.4,3
-4.77,-8.61,-2.76,0.2,-0.78,-0.65,3
-11.77,-9.54,-8.71,0.76,-2.1,-0.31,3
-11.16,-10.27,-13.02,0.3,-2.47,1.39,3
-16.91,-16.47,-23.42,-2.36,-3.39,3.93,3
-11.68,-23.91,-28.51,-4.6,-2.5,7.18,3
-6.67,-29.75,-29.65,-5.44,-3.62,7.05,3
-6.51,-22.47,-28.18,-5.76,-4.2,5.47,3
-3.38,-29.05,-19.48,-2.79,-6.97,2.69,3
-7.87,-11.64,-28.51,-1.46,-4.22,5.98,3
0.07,-10.14,-26.38,-3.19,-5.27,5.29,3
5.9,-7.52,-19.76,-3.56,-6.43,3.62,3
19.16,-1.55,-11.34,-2.27,-7.32,2.3,3
28.78,-6.67,-3.31,-1.45,-5.99,0.31,3
30.87,2.2,6.05,-1.83,-4.05,-3.18,3
19.16,-0.23,15.78,-0.19,-1.28,-2.56,3
13.32,2.93,13.67,0.65,1.07,-1.11,3
10.14,5.7,7.35,1.16,1.43,-1.15,3
10.87,5.09,5.03,1.82,0.69,-3.28,3
6.09,4.57,0.41,1.51,1.45,-5.09,3
3.39,1.4,-0.49,1.02,1.12,-6.49,3
2.63,-1.33,-2.48,0.36,2.61,-6.04,3
-3.42,-4.09,-6.62,-0.27,1.62,-7.73,3
2.34,-6.05,-3.49,-0.62,2.14,-7.22,3
2.62,-8.51,-7.33,-2.36,3.43,-6.28,3
-3.77,-14.83,-10.45,-1.13,4.49,-5.31,3
-3.08,-16.86,-9.97,0.06,2.06,-6.59,3
-1.7,-21.54,-5.89,0.18,1,-5.66,3
-0.88,-24.74,-7.59,0.38,3.97,-2.47,3
-7.84,-18.54,-11.95,1.57,2.32,-1.71,3
-1.65,-14.49,0.56,-0.17,-0.96,-0.53,3
-6.74,-14.75,-1.2,-1.35,2.45,3.3,3
-0.65,-8.91,-3.03,-0.02,-0.19,1.35,3
-1.29,-7.41,-4.61,0.97,-0.63,0.5,3
1.31,-8.01,-3.91,0.69,-0.89,0.02,3
0.59,-7.39,-4.45,0.5,-0.28,-0.2,3
0.03,-8.69,-3.93,-0.17,-0.14,-0.67,3
-0.8,-9.32,-3.7,-0.02,-1.03,-0.82,3
1.65,-9.48,-1.95,-0.07,-0.92,-0.33,3
26.5,9.03,-1.9,-0.87,-4.01,-0.23,3
28.83,6.61,13.98,-0.6,-1.67,-1.67,3
16.51,5.53,12.39,0.23,-0.15,-2.13,3
8.99,4.66,6.77,0.56,1.45,-1.92,3
4.29,2.55,2.94,0.92,1.13,-3.62,3
3.7,0.71,2.56,0.76,0.87,-5.53,3
0.34,-0.31,-0.03,0.74,1.31,-6.99,3
1.83,-4.61,-0.59,-0.16,2.37,-7,3
-1.68,-6.91,-3.27,-0.1,2.38,-6.92,3
-6.69,-9.64,-6.98,0.21,2.13,-6.76,3
-7.89,-10.7,-7.55,-0.38,2.26,-6.43,3
-5.04,-16.99,-3.95,-1.84,2.48,-5.62,3
-6.98,-18.53,-3.91,-1.13,2.45,-4.17,3
-4.22,-16.81,-2.86,-0.95,2.44,-3.31,3
-1.37,-18.64,-2.93,-0.25,2.19,-3.01,3
-3.03,-19.31,-7.39,0.98,2.84,-2.16,3
-7.75,-12.42,-7.13,0.48,0.27,-1.73,3
-3.74,-14.32,0.02,-1.96,2.9,2.27,3
-3.02,-9.94,-4.21,0.34,-1.34,0.74,3
2.98,-6.91,-3.17,0.4,-1.3,0.1,3
1.07,-8.83,-2.89,-0.06,0.15,-0.19,3
1.3,-11.35,-1.11,0.34,0.4,0.4,3
1.4,-9.52,-2.12,0.34,0.56,0.71,3
-0.11,-9.09,-2.93,-0.06,0.55,0.23,3
-0.23,-9.07,-2.65,-0.08,0.3,0.27,3
-1.21,-8.94,-3.36,0.05,0.11,-0.1,3
-0.31,-9.94,-2.23,0.2,-0.82,-0.28,3
1.17,-9.91,-1.52,0.32,-0.5,-0.06,3
0.08,-9.28,-2.73,0.1,-0.13,-0.12,3
-0.22,-9.32,-2.87,0.09,-0.24,-0.08,3
0.6,-9.19,-2.3,0.07,-0.14,-0.05,3
0.4,-9.41,-2.33,0.01,0.21,0.01,3
-0.11,-9.76,-2.36,0,0.24,0.07,3
0.28,-9.47,-2.17,0.09,0.15,0.12,3
-0.35,-9.3,-2.64,0.03,0.13,-0.01,3
-0.38,-9.51,-2.58,0.1,-0.05,-0.04,3
0.24,-9.42,-2.34,0.1,-0.09,-0.08,3
0.09,-9.53,-2.27,0.07,-0.01,-0.04,3
0.15,-9.45,-2.4,0.1,0,0,3
-0.02,-9.48,-2.41,0.07,-0.03,-0.01,3
-19.26,-8.99,-13.15,0.89,-0.21,-0.08,3
-23.01,-19.35,-17.06,-3.39,-0.51,5.16,3
-22.8,-43.22,-26.17,-5.01,-2.82,8.71,3
-10.66,-48.98,-35.86,-6.69,-1.29,8.71,3
-13.13,-48.19,-38.58,-7.45,-6.12,6.85,3
0.3,-36.94,-23.37,-5.15,-4.83,6.36,3
-0.6,-19.25,-22.86,-4.36,-5.06,4.12,3
8.05,-15.28,-17.24,-1.91,-7.41,3.02,3
7.11,-8.1,-16.72,-2.18,-4.24,3.3,3
23.97,-7.21,-9.93,-0.9,-6.92,2.67,3
19.07,0.86,-5.01,-1.9,-4.2,2.11,3
34.4,5.22,8.11,-1.36,-2.68,-0.13,3
27.45,4.68,12.73,-0.21,-1.74,-2.54,3
14.83,4.16,9.19,0.09,1.02,-2.67,3
6.96,2.93,6.09,0.61,1.3,-2.85,3
3.17,-0.27,7.39,0.74,1.6,-2.9,3
3.8,0.15,4.64,2.25,1.95,-3.75,3
-0.34,2.29,-2.07,1.98,1.65,-4.4,3
2.5,-2.5,-3.49,2.18,1.3,-7.46,3
-3.37,-6.91,-5.57,1.08,0.54,-8.75,3
-0.79,-11.37,-6.65,0.54,2.57,-8.75,3
-9.3,-16.25,-9.03,-0.99,2.29,-7.98,3
-6.75,-12.18,-6.56,-0.57,0.01,-6.3,3
-6.29,-19.39,-2.69,-1.93,0.75,-5.05,3
-1.59,-18.07,-0.08,-0.24,1.62,-2.17,3
-0.57,-15.21,-3.44,0.46,2.68,-1.55,3
-1.67,-17.7,-5.17,0.36,1.46,-2.65,3
-5.13,-15.22,-5.06,0.71,-0.18,-2.51,3
4.11,-15.27,5.87,-2.17,0.76,0.52,3
-3.79,-13.03,-2.18,-1.01,2.3,1.8,3
-0.57,-9.6,-3.56,0.98,-1.06,1.19,3
1.98,-7.88,-3.21,1.48,-0.98,0.31,3
1.29,-7.13,-3.39,0.63,0,-0.01,3
0.35,-8.75,-2.75,-0.34,1.1,0.36,3
-1.26,-9.87,-3.21,-0.4,0.75,0.51,3
-0.32,-9.51,-2.59,-0.29,-0.28,0.31,3
0.57,-10.44,-0.81,-0.2,-0.99,-0.24,3
0.88,-10.32,-1.1,0.34,-0.57,-0.3,3
0.75,-9.46,-2.11,0.29,-0.12,-0.01,3
0.15,-9.32,-2.49,0.11,0.33,0.13,3
-2.09,-7.14,-3.61,0,-0.36,-1.37,3
-15.49,-12.48,-7.46,-0.6,0.11,-0.92,3
-13.8,-15.98,-7.02,-1.23,-1.47,2.61,3
-23.07,-25.76,-16.75,-3.44,-1.11,6.27,3
-18.14,-35.92,-27.95,-4.72,-2.05,8.71,3
-10.94,-38.6,-36.44,-6.77,-2.91,8.71,3
-4.05,-37.57,-26.39,-6.07,-5.84,5.79,3
-0.83,-25.85,-17.22,-3.67,-4.36,6.37,3
1.43,-17.17,-13.57,-2.98,-4.74,4.18,3
1.39,-6.81,-10.83,-1.32,-5.71,1.9,3
8.47,-2.48,-7.14,-0.07,-5.7,1.24,3
10.44,2.6,-10.42,0.6,-5.06,0.95,3
20.2,6.5,-2.2,-0.28,-4.16,1.37,3
25.41,9.68,6.81,-0.56,-2.4,0.51,3
22.56,11.74,11.07,0.09,-0.58,-1.85,3
10.28,9.88,6.53,0.19,0.65,-3.31,3
3.31,4.47,5.07,-0.04,1.23,-3.75,3
0.34,1.82,3.16,0.18,1.38,-4.22,3
0.82,-0.48,2.58,0.09,0.75,-5.61,3
0.12,-2.06,0.62,0.17,2.23,-6.05,3
0.54,-3.45,-1.31,0.27,1.63,-6.94,3
1.81,-6.87,-5.32,-0.49,3.39,-7.12,3
-4.99,-11.93,-9.82,-0.79,4.01,-6.4,3
-1.18,-15.52,-6.56,-0.81,3.52,-5.96,3
-5.21,-20.45,-8.31,-0.43,2.41,-5.69,3
-4.75,-20.66,-3.77,-0.69,0.87,-4.5,3
-1.03,-20.11,-4.09,0.78,2.96,-1.56,3
-2.57,-16.97,-7.69,1.36,1.45,-2.21,3
-7.69,-16.04,-5.63,1.38,-1.44,-2.43,3
1.45,-10.84,0.6,-0.2,-0.87,0.44,3
-0.44,-11.08,0.01,-2.22,1.88,1.56,3
-1.27,-13.32,0.39,-0.29,0.14,1.09,3
1.39,-9.28,-2.34,1.31,-1.26,0.38,3
1.42,-7.99,-3.29,0.7,0.27,0.47,3
-0.38,-8.12,-3.74,-0.2,0.57,0.54,3
0.2,-10.26,-1.27,0.02,-0.56,0.01,3
3.24,-10.71,0.91,0.4,-0.34,-0.12,3
0.59,-9.63,-2.03,-0.01,0.91,0.25,3
-0.93,-9.78,-3.03,0,0.39,0.12,3
-0.72,-9.07,-2.58,-0.02,0.01,0.1,3
-0.11,-9.93,-2.13,0.08,-0.32,-0.29,3
-0.1,-9.88,-1.36,0,-0.88,-0.62,3
0.82,-10.61,-0.82,0.32,-0.82,-0.55,3
0.93,-9.95,-1.36,0.4,-0.39,-0.42,3
0.67,-9.11,-2.06,0.29,-0.23,-0.44,3
1.16,-8.69,-1.97,0.04,-0.18,-0.69,3
0.76,-7.9,-2.29,-0.05,-0.34,-0.92,3
1.09,-7.13,-2.16,-0.44,-0.35,-0.97,3
-0.09,-7.01,-2.3,0.02,-0.06,-1.48,3
-6.5,-6.8,-5.98,-1.24,1.57,-0.37,3
-22.6,-14.29,-16.2,-1.56,-0.66,2.29,3
-22.38,-18.65,-24.26,-4.74,-1.34,5.5,3
-11.54,-35.99,-28.65,-5.69,-2.27,8.57,3
-15.32,-36.95,-39.45,-8.21,-2.35,7.56,3
2.07,-38.28,-24.64,-6.13,-5.72,5.33,3
-6.14,-22.03,-24.23,-6.02,-4.01,4.39,3
0.28,-17.64,-16.77,-4.63,-4.78,3,3
6.36,-12.6,-12.86,-2.31,-5.67,2.68,3
11.01,-5.35,-8.32,-1.33,-6.83,0.56,3
17.07,2.49,-5.81,-0.01,-5.33,1.74,3
22.78,5.2,1.21,-0.76,-4.96,0.1,3
25.7,8.74,9.64,-0.48,-2.17,-0.27,3
19.39,7.31,11.75,0.12,-0.92,-2.39,3
10.02,4.81,9.34,0.45,0.18,-3.07,3
6.08,2.54,6.45,1.09,1.45,-3.6,3
2.96,1.22,3.02,1.62,0.87,-5.43,3
3.81,-2.67,2.23,1.55,1.65,-6.62,3
-0.99,-5.79,-2,1.93,2.02,-7.34,3
0.13,-8.21,-3.34,1.28,1.35,-8.05,3
-0.51,-10.13,-8.64,0.33,4.92,-6.23,3
-5.96,-15.67,-10.18,0.65,2.47,-7.47,3
-4.64,-15.54,-7.11,0.26,1.62,-6.77,3
-5.17,-19.65,-4.48,-0.58,2.1,-5.62,3
-5.36,-22.45,-4.35,0.72,1.52,-3.28,3
-0.87,-21.87,-5.44,2.25,0.93,-2.15,3
-2.74,-9.99,-9.09,1.92,3.05,-1.1,3
-8.58,-10.33,-6.28,-3.22,1.6,-0.14,3
-3.4,-14.57,-1.46,-2.88,-2.37,-0.48,3
5.88,-18.48,7.67,1.61,-4.12,-0.98,3
2.42,-8.97,-2.68,1.84,-3.05,-1.19,3
-5.87,-7.76,-5.01,0.89,-0.03,-1.66,3
-25.59,-9.94,-15.68,-1.06,-2.47,0.52,3
-22.06,-24.58,-14.14,-1.98,-2.86,4.53,3
-15.68,-37.58,-20.28,-2.78,-2.82,8.36,3
-9.86,-48.69,-25.93,-3.58,-4.05,8.71,3
-8.46,-40.91,-31.03,-4.61,-3.67,8.71,3
-5.54,-37.44,-20.24,-4.67,-5.06,6.3,3
-3.02,-22.36,-23.55,-2.51,-3.29,7.15,3
0.75,-13.28,-25.72,-3.7,-3.65,5.6,3
8.95,-14.71,-12.88,-3.68,-5.72,2.53,3
17.41,-8.42,-3.84,-0.7,-7.11,1.09,3
25.81,2.46,-4.12,-0.46,-4.44,1.57,3
30.23,8.28,9.32,-0.57,-2.3,-0.98,3
22.71,7.33,14.19,0.36,-0.8,-2.42,3
9.56,7.82,8.2,0.62,0.63,-2.98,3
4.26,6.15,4.73,1.05,0.69,-3.28,3
2.01,3.76,2.42,0.86,0.68,-4.46,3
2.44,0.5,1.86,1.11,-0.2,-6.74,3
2.65,-2.58,1.27,-0.02,1.3,-6.65,3
-0.75,-5.91,-1.78,0.28,1.67,-7.69,3
2.51,-9.77,-2,0.09,3.47,-6.2,3
-5.02,-12.17,-10.19,-0.66,4.06,-6.31,3
-0.93,-16.24,-7.82,-0.09,4.34,-5.43,3
-12.02,-19.75,-10.93,-0.16,3.2,-5.84,3
-3.17,-21.63,-2.47,0.99,0.35,-4.19,3
-2.99,-20.39,-9.2,1.79,3.45,-1.84,3
-9.91,-11.2,-12.84,1.34,-1.63,-3.69,3
0.68,-10.85,4.03,-2.96,-2.05,-0.44,3
-2.07,-14.71,3.58,0.2,0.59,1.35,3
0.64,-6.19,-5.05,0.88,-0.87,0.14,3
0.09,-8.48,-4.62,0.4,-1.17,-0.13,3
1.48,-8.4,-3.54,0.58,-1.03,0.36,3
2.04,-7.94,-2.56,-0.04,0.32,0.37,3
-0.86,-9.13,-3.32,-0.47,0.76,0.36,3
0.42,-12.1,0.51,0.45,-1.03,-0.2,3
1.48,-10.86,0.78,0.52,-0.07,0.28,3
-0.37,-9.06,-2.27,0.17,0.45,0.45,3
-1.27,-9.69,-2.87,-0.23,0.21,0.43,3
-0.77,-9.41,-2.72,0.32,0.04,0.46,3
-0.37,-8.34,-2.71,0.17,0.29,0.4,3
-0.72,-9.87,-1.97,0.2,-0.08,-0.17,3
-1.33,-8.74,-2.74,0.01,-0.39,-0.28,3
0.01,-8.41,-1.85,-0.15,-0.89,-0.63,3
0.54,-7.36,-1.65,-0.27,-0.8,-1,3
0.48,-6.5,-1.73,-0.43,-0.53,-1.15,3
-0.2,-6.86,-2.09,-0.27,1.06,-0.35,3
-14.89,-7.45,-10.7,-0.17,1.52,-0.48,3
-25.61,-12.94,-22.97,-1.68,-3.13,2.69,3
-18.62,-23.23,-24.32,-7.7,2.94,8.18,3
-16.54,-32.02,-41.35,-8.33,-3.08,7.19,3
-13.02,-33.64,-41.67,-8.76,-3.12,5.59,3
-1.74,-30.24,-29.53,-6.59,-5.4,3.98,3
-2.29,-18.06,-24.39,-6.18,-3.09,4.57,3
2.41,-14.48,-15.18,-5.25,-4.41,2.13,3
3.73,-8.37,-8.34,-3.95,-5.18,0.09,3
8.55,-6.43,0.56,-1.57,-6.91,-1.55,3
11,-2.84,-3.84,0.87,-4.13,0.92,3
16.81,5.04,-0.1,-0.69,-4.36,0.35,3
17.6,6.54,5.34,-0.52,-2.26,0.47,3
19.22,5.5,9.98,-0.57,-1.26,-0.21,3
16.52,5.98,11.74,0.29,-0.29,-1.53,3
11.78,3.5,8.7,1.22,1.44,-2.55,3
5.24,4.86,3.15,1.2,1.32,-3.72,3
5.17,0.53,2.84,0.81,1.12,-6.51,3
3.53,-2.64,1.67,0.6,1.48,-7.29,3
3.11,-5.04,-1.44,0.83,1.88,-8.56,3
-0.5,-10.19,-4.45,0.27,2.59,-8.27,3
0.83,-12.13,-6.55,-0.56,3.41,-6.96,3
-4.62,-15.34,-10.62,-1.19,4.45,-6.17,3
-9.42,-16.82,-10.47,-0.58,3.31,-5.17,3
-6.4,-19.79,-4.16,-0.79,1.85,-4.08,3
-1.73,-18.71,-4.33,-0.08,3.4,-1.62,3
-2.68,-19.22,-8.53,1.31,3.49,-0.65,3
-2.46,-13.67,-10.15,2.79,1.47,-1.32,3
-7.22,-8.3,-7.4,-1.46,1.44,-0.93,3
-7.78,-30.33,6.18,-3,-2.9,-1.61,3
0.71,-10.97,-1.02,2.36,-2.9,0.56,3
1.45,-7.02,-4.6,1.71,-1.79,-0.08,3
1.08,-7.78,-3.91,0.44,-0.89,-0.21,3
1.39,-8.57,-2.2,-0.61,0.67,0.9,3
-14.16,-6.07,-14.59,-3.28,2.62,1.98,3
-14.64,-6.52,-21.14,-3.42,-1.12,3.35,3
-20.65,-11.87,-34.72,-6.25,-1.69,4.57,3
-10.32,-15.96,-40.59,-8.61,1.64,7.81,3
-13.95,-19.98,-46.31,-8.76,-4.12,0.86,3
-3.27,-24.88,-34.74,-7.78,-5.27,2.13,3
-1.67,-13.01,-31.31,-7.04,-4.75,1.86,3
4.16,-10.24,-20.86,-5.81,-5.51,-0.27,3
11.18,-7.02,-8.82,-4.1,-5.41,-1.08,3
11.18,-6.5,-0.87,-2.17,-6.05,-3.51,3
8.4,1.21,2.98,0.44,-4.43,-2.78,3
8.12,5.52,1.53,1.63,-3.86,-0.92,3
15.2,3.35,3.75,0.99,-4.56,-0.33,3
20.89,9.6,7.99,0.14,0,2.65,3
28.22,4.3,12.97,0.99,-0.98,-2.07,3
11.77,6.47,5.35,0.95,2.41,-3.01,3
7.32,2.45,3.31,0.61,2.14,-5.13,3
5,-2.9,0.61,0.64,3.24,-6.16,3
1.03,-4.89,-2.54,0.47,3.49,-7.3,3
-5.43,-8.26,-5.78,1.24,2.42,-7.75,3
-0.58,-8.92,-3.41,-0.97,2.94,-5.81,3
-6.28,-10.71,-9.31,-0.4,4.69,-4.4,3
-6.86,-13.95,-8.66,-0.89,3.05,-5.16,3
-6.78,-16.14,-7.28,-0.45,3.56,-3.93,3
-9.25,-18.1,-7.1,-0.41,3.76,-2.63,3
-4.35,-14.76,-5.92,1.35,2.96,-1.2,3
-4.18,-14.27,-8.43,1.72,3.1,-1.68,3
-5.72,-14.82,-8.45,1.92,0.75,-2.35,3
-4.9,-11,-6.69,0.71,1.58,-0.33,3
-5.56,-8.48,-4.95,-2.11,0.63,0.67,3
-1.61,-16.91,3.3,0.36,-2.02,-0.13,3
-0.64,-7.98,-3.94,1.76,-2.52,-0.46,3
0.88,-7.91,-3.53,0.49,-1.67,-0.19,3
0.01,-8.98,-2.83,-0.21,-0.24,0.12,3
-0.06,-10.1,-1.83,-0.05,0.09,0.47,3
0.42,-10.27,-1.45,0.62,-0.34,0.28,3
1.4,-9.48,-1.45,0.39,-0.23,0.1,3
0.18,-9.5,-1.92,0.02,0.32,0.01,3
-1.09,-9.12,-2.58,-0.23,0.3,0.1,3
-0.87,-9.19,-2.31,-0.04,0.1,0.04,3
-7.08,-7.84,-6.32,0.63,0,-2.3,3
-16.28,-11.6,-11.44,0.09,-3.79,-0.99,3
-8.65,-14.74,-9,-2.3,-1.54,3.13,3
-15.25,-24.24,-16.5,-3,-0.91,6.08,3
-16.38,-33.87,-25.41,-4.96,-1.7,7.69,3
-9.62,-29.5,-34.5,-6.68,-1.55,8.46,3
-5.01,-30.17,-29.21,-6.6,-5.29,4.56,3
-1.14,-24.5,-20.75,-5.38,-4.18,5.27,3
0.4,-19.32,-16.07,-4.31,-4.43,4.02,3
0.8,-15.18,-10.17,-3.52,-4.48,3.27,3
6.27,-9.17,-2.5,-0.47,-5.97,1.22,3
4,2,-2.24,0.96,-6.09,-0.19,3
16.24,11.99,-6,1.61,-3.88,1.6,3
22.03,12.19,-0.28,0.38,-3.38,0.08,3
20.52,9.44,9.2,-0.55,-0.99,-0.64,3
13.07,10.75,7.16,0.78,-0.33,-2.01,3
6.9,7.81,4.96,0.4,0.56,-2.87,3
2.75,6.35,3.8,0.7,0.31,-4.35,3
1.79,2.84,3.6,0.69,0.89,-4.85,3
-1.71,0.5,1.48,1.04,0.35,-6.36,3
-0.89,-3.73,0.23,1.08,0.13,-7.33,3
-3.51,-5.49,-1.95,0.89,0.2,-7.39,3
-1.41,-10.66,-1.1,-0.22,1.31,-7.21,3
-3.41,-10.41,-3.31,-0.68,2.19,-4.94,3
-5.47,-14.05,-5.24,-1.53,2.61,-5.22,3
-7.15,-17.89,-4.52,-0.55,1.32,-4.02,3
-3.98,-15.46,-3.24,-0.3,0.88,-2.91,3
-2.13,-14.75,-3.46,-0.65,2.45,-1.84,3
-2.64,-14.62,-3.88,-0.05,0.56,-2.17,3
-0.15,-15.38,-2.5,0.16,0.98,-2.14,3
-3.57,-13.47,-4.31,0.26,0.1,-1.33,3
-0.83,-11.3,-2.13,-0.29,-0.38,-0.4,3
-2.43,-12.59,1.28,-0.08,1.08,1.04,3
0.9,-10.44,-1.1,0.64,-0.7,0.29,3
0.03,-9.35,-3.05,0.55,-0.48,0.31,3
1.65,-9.43,-2.15,0.42,-0.07,0.72,3
1.44,-8.33,-2.19,0.21,0.61,0.82,3
0.6,-8.82,-2.16,-0.27,0.84,0.58,3
-0.53,-10.02,-1.85,-0.27,0.13,0.25,3
0.11,-10.87,-0.21,0.31,-0.9,-0.18,3
0.52,-9.32,-1.58,0.34,-0.55,-0.61,3
0.48,-9.13,-1.7,0.28,-0.64,-0.62,3
0.71,-7.74,-2.24,0.04,-0.68,-0.99,3
0.35,-8.11,-2.09,-0.6,-0.99,-1.44,3
0.27,-8.88,-1.25,-0.57,-1.19,-1.22,3
-0.82,-8.59,-1.7,-0.17,-0.17,-0.1,3
-6.49,-7.97,-5.81,0.23,1.28,-0.14,3
-16.85,-12.34,-13.63,-0.6,0.62,2.55,3
-17,-15.88,-22.33,-5.05,-0.86,4.89,3
-15.69,-30.97,-26.39,-6.37,-2.8,5.63,3
-11.59,-37.67,-29.61,-6.29,-4.03,6.09,3
-4.83,-35.19,-25.57,-4.41,-6.28,5.44,3
-3.39,-24.78,-19.27,-3.98,-3.33,6.65,3
-2.56,-19.82,-17.11,-3.8,-3.95,5.95,3
2.65,-13.82,-11.2,-3.74,-3.89,4.1,3
4.81,-7.04,-6.88,-3.16,-4.48,3.09,3
8.43,-2.59,0.3,-1.89,-5.51,0.05,3
14.92,1.97,3.92,0.86,-5.1,-0.02,3
15.58,7.81,1.72,1.23,-2.71,0.35,3
17.17,11.67,3.3,0.78,-2.86,-0.36,3
14.45,9.32,6.92,0.45,-0.5,-1.5,3
7.47,7.56,7.08,0.56,-0.58,-3.22,3
4.16,4.74,6.52,0.9,-0.31,-3.92,3
2.51,4.98,3.91,1.45,-1.19,-5.42,3
2.51,1.51,2.17,0.84,-0.89,-7.47,3
-0.29,-3.53,-0.01,0.85,0.03,-7.01,3
-0.92,-4.44,-1.14,-0.23,-0.01,-7.97,3
-1.78,-8.22,-2.56,-0.56,0.52,-7.21,3
-1.99,-12.42,-4.59,-2.11,2.84,-5.91,3
-7.04,-14.65,-6.66,-1.8,2.82,-5.52,3
-5.8,-17.44,-4.25,-1.47,1.08,-5.16,3
-7.28,-17.33,-2.81,-1.44,1.75,-3.62,3
-3.58,-17.51,-1.58,-0.33,1.89,-1.96,3
-2.16,-16.24,-4.06,0.2,2.02,-1.38,3
-5.09,-16,-6.03,1.05,0.7,-2.07,3
-0.22,-11.08,-2.15,-0.33,1.11,-0.3,3
-3.48,-16.58,1.93,-2.08,0.86,0.05,3
-0.82,-12.17,-0.19,1.06,-1.21,0.49,3
1.37,-9.25,-2.77,1.16,-0.98,0.45,3
1.59,-7.98,-2.95,0.77,-0.13,0.63,3
2.38,-8.69,-0.59,0.56,-0.85,-0.86,3
0.25,-7.06,-1.7,-0.09,0.26,-0.67,3
-0.93,-6.37,-2.32,0.06,1.12,-0.12,3
-3.78,-1.81,-5.2,0.12,0.66,-0.46,3
-28.91,-12.24,-16.56,-1.6,-0.32,-0.44,3
-21.72,-25.55,-14.04,-2.8,-1.53,5.41,3
-19.92,-46.17,-20.3,-3.84,-4.65,8.16,3
-13.71,-50.27,-27.84,-3.73,-2.54,8.71,3
-8.66,-44.46,-30.08,-6.1,-7.6,7.77,3
0.14,-30.46,-13.35,-1.74,-4.19,7.16,3
-10.02,-22.02,-21.8,-1.41,-4.13,6.29,3
-4.95,-11.03,-22.76,-2.21,-5.08,5.45,3
9.79,-9.48,-14.76,-1.71,-6.61,4,3
33.62,-8.01,-8.97,-0.59,-5.7,3.2,3
38,8.12,-1.11,-1,-4.29,-1.87,3
24.13,4.25,8.5,-0.15,-0.31,-3.81,3
10.68,4.35,9.34,0.3,1.22,-3.3,3
6.04,4.45,3.74,0.68,1.81,-3.56,3
1.29,-0.51,0.2,0.92,2.2,-5.1,3
0.36,-2.71,-0.82,1.25,1.03,-6.97,3
-1.94,-7.03,-3.73,1.04,1.78,-8.24,3
-2.27,-10.98,-4.11,0.35,1.48,-8.56,3
-3.82,-12.06,-6.4,-0.35,2.62,-7.59,3
-6.02,-14.69,-7.74,-1.29,2.2,-7.25,3
-7.38,-17.6,-5.44,-1.14,2.28,-5.35,3
-4.99,-18.01,-3.36,-1.53,2.37,-4.24,3
-2.84,-18.52,-3.04,-0.02,2.05,-2.55,3
-2.96,-18.27,-5.87,0.64,3.07,-1.5,3
-7.44,-15.12,-8.38,1.69,0.53,-1.52,3
-2.56,-10.89,-3.45,0.18,-1.42,-0.28,3
-0.41,-13.55,3.49,-0.74,1.74,1.28,3
-0.68,-9.72,-2.25,0.46,-0.3,0.61,3
0.56,-9.13,-3.16,0.46,-0.46,0.34,3
0.99,-8.25,-3.22,0.41,-0.17,0.32,3
1.28,-8.45,-2.46,0.07,0.55,0.28,3
-0.33,-9.04,-2.91,-0.17,0.88,0.32,3
-0.46,-9.49,-2.82,-0.26,0.68,0.41,3
-0.92,-9.64,-2.45,-0.34,-0.06,0.09,3
