acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,label
-4.22,-8.18,6.75,-0.21,0.23,-0.56,0
-3.78,-8.04,6.87,-0.09,0.31,-0.39,0
-3.78,-7.66,6.49,0.04,0.5,-0.34,0
-3.84,-7.76,6.26,0.13,0.38,-0.2,0
-3.69,-7.95,6.11,0.11,0.3,-0.21,0
-3.66,-7.93,6.14,0.12,0.3,-0.28,0
-3.89,-7.79,6.1,0.09,0.46,-0.34,0
-4.24,-8.13,5.92,0.13,0.47,-0.22,0
-4.25,-8.24,5.68,0.17,0.52,-0.01,0
-3.87,-8.05,5.59,0.14,0.57,0.11,0
-3.72,-7.97,5.52,0.16,0.56,0.17,0
-3.45,-8.08,5.59,0.15,0.37,0.11,0
-3.48,-8.25,5.79,0.13,0.28,0.04,0
-3.72,-8.37,5.73,0.13,0.39,0,0
-3.63,-8.2,5.46,0.16,0.39,0.03,0
-3.52,-8.16,5.32,0.13,0.36,0.02,0
-3.32,-8.34,5.26,0.1,0.36,-0.05,0
-3.38,-8.52,5.07,0.08,0.48,-0.22,0
-3.48,-8.59,4.88,0.07,0.63,-0.4,0
-3.73,-8.41,4.73,-0.09,0.72,-0.55,0
-4.09,-8.57,4.75,-0.21,0.91,-0.56,0
-4.48,-8.58,4.87,-0.59,0.96,-0.55,0
-3.94,-8.92,4.92,-0.65,1.11,-0.44,0
-4.46,-8.96,4.18,-0.63,1.28,-0.44,0
-4.11,-8.51,3.07,-1.31,1.58,-0.61,0
-4.59,-9.07,2.44,0.47,0.66,-0.23,0
-4.79,-8.72,2.23,-0.34,0.56,-0.26,0
-4.55,-8.99,2.27,-0.29,0.75,-0.12,0
-4.33,-9.19,1.56,-0.01,1.13,0.08,1
-4.21,-9.48,0.99,-0.73,1.19,-0.22,1
-4.07,-9.77,0.97,0.42,0.55,0.19,1
-4.93,-9.3,1.04,0.54,0.51,0.45,1
-6.66,-9.9,1.83,0.26,-0.2,0.69,1
-6.61,-11.56,2.48,0.96,-0.92,1.1,1
-6.37,-9.95,2.88,1.91,-1,1.39,1
-6.33,-9.95,4.24,1.98,-1.05,1.57,1
-4.34,-7.3,4.08,2.23,-0.23,1.48,1
-5.7,-5.8,4.18,2.21,0.67,1.18,1
-8.37,-5.3,5.66,1.85,0.55,0.68,1
-6.44,-3.64,5.24,2.29,0.58,0.79,1
-12.71,-4.62,6.76,2.08,1.24,0.8,1
-17.34,-7.15,9.97,2.16,0.71,2.23,1
-15.8,-6.2,8.44,4.78,-0.85,3.64,1
-10.74,-1.55,3.4,6.24,0.73,5.21,1
-3.24,1.54,-3.59,6.14,1.45,6.45,1
5.9,8.28,-6.36,5.5,2.38,5.22,1
5.27,8.38,-13.48,0.84,5.05,2.62,1
4.71,15.5,-19.95,-4.5,3.83,-1.85,1
9.46,-1.9,-19.56,-8.76,0.34,-4.17,1
11.78,-24.14,-23.54,-8.76,-3.62,-4.11,1
2.77,-36.06,-19.19,-8.76,1.3,-5,1
4.61,-38.38,-6.03,-8.76,0.01,-4.87,1
-4.18,-23.48,10.6,-4.43,0.35,-2.66,1
2.55,-17.8,3.78,-0.99,1.38,-0.21,1
-2.37,-25.27,7.51,1.7,0.02,1.68,1
-1.45,-13.6,8.06,3.81,-1.44,0.67,1
-2.28,-9.9,10.04,1.14,-0.55,0.65,1
-0.96,-9.31,7.09,0.81,0.92,0.59,1
-1.89,-9.57,7.61,0.66,-0.73,0.71,1
-1.92,-8.14,5.88,0.55,-0.19,0.36,1
-3.16,-7.31,5,0.48,0.34,0.18,1
-1.88,-8.34,8.73,0.17,-1.12,1.12,1
-1.08,-7.7,8.1,0.19,-0.17,0.48,1
-2.21,-7.67,7.11,0.22,0.54,-0.14,1
-4.22,-8.93,6.34,-0.05,0.31,-0.63,1
-2.3,-8.27,5.86,-0.44,-0.54,-0.22,1
-2.58,-8.13,6.15,-0.29,-0.35,-0.06,1
-1,-7.35,6.67,-0.7,0.22,-0.07,1
-2.18,-8.01,6.43,-0.78,1.07,-0.76,0
-3.33,-8.7,6.54,-0.88,0.85,-0.93,0
-3.4,-8.55,7.28,-0.97,1.17,-0.89,0
-3.86,-8.79,7,-0.52,1.12,-0.57,0
-3.31,-8.75,6.75,-0.09,0.88,-0.13,0
-2.72,-8.91,6.03,0.2,0.86,0.08,0
-2.39,-8.75,4.94,0.5,0.71,-0.11,0
-2.58,-8.91,3.94,-0.08,0.85,-0.4,0
-2.54,-9.14,3.66,-0.54,0.82,-0.48,0
-2.44,-9.65,3.88,-0.69,0.68,-0.16,0
-1.49,-9.68,4.43,-0.23,0.72,0.25,0
-0.56,-9.78,5.89,-0.05,0.83,-0.08,0
-2.24,-9.39,3.5,0.43,0.97,-0.1,0
-3.25,-9.36,3.32,-0.07,0.25,-0.08,0
-1.72,-9.51,3.35,0.04,-0.26,-0.01,0
-1.96,-9.42,3.3,0.12,0.12,-0.22,0
-2.26,-9.42,3.77,0.05,0.53,-0.29,0
-1.98,-9.4,3.62,-0.02,0.78,-0.34,0
-2.08,-9.42,3.3,-0.11,0.96,-0.3,0
-2.71,-9.63,2.88,-0.32,0.92,-0.26,0
-2.4,-9.65,2.6,-0.45,0.77,-0.27,0
-2.35,-9.76,2.34,-0.29,0.74,-0.28,0
-2.45,-9.64,2.07,0,0.46,-0.25,0
-2.58,-9.54,1.4,-0.63,0.4,-0.23,0
-2.51,-10.02,1.97,-0.33,0.34,-0.04,0
-2.44,-9.98,1.76,-0.26,0.39,0.17,0
-2.43,-9.62,1.03,-0.53,0.62,0.06,0
-2.08,-10.01,0.51,-1.6,0.78,-0.05,0
-2.09,-10.15,0.02,-0.27,0.68,-0.13,0
-1.82,-9.76,-0.28,0.26,0.33,0.19,0
-1.86,-9.67,-0.4,-0.05,0.22,0.19,0
-1.69,-9.91,-0.16,0.06,0.23,0.14,0
-1.73,-9.7,-0.08,0.43,0.37,0.01,0
-2,-9.73,0.21,0.82,0.29,-0.07,0
-2.14,-9.91,0.58,0.64,0.15,-0.03,0
-2.27,-10.01,0.81,0.3,0.25,0.01,0
-2.49,-10.16,0.93,0.14,0.45,0.09,0
-2.32,-10.39,1.35,0.13,0.64,0.36,0
-2.28,-10.6,1.76,0.25,0.97,0.88,0
-2.62,-10.85,1.8,0.36,1.31,1.29,0
-2.33,-9.7,0.53,1.1,1.58,1.41,1
-5,-8.84,0.04,1.05,1.58,0.88,1
-4.75,-8.1,0.35,0.87,0.48,0.5,1
-4.92,-8.42,0.67,0.62,0.31,0.41,1
-6.01,-8.75,1.3,0.46,0.45,0.51,1
-8.68,-9.55,1.69,0.6,0.9,0.87,1
-8.39,-9.06,1.81,0.89,0.47,1.41,1
-7.27,-7.84,2.65,1.34,0.42,1.8,1
-12.64,-9.78,4.58,1.24,0.87,1.75,1
-15.11,-12.37,5.05,2.37,1.76,3.05,1
-19.42,-8.05,2.35,3.47,0.28,4.54,1
-14.64,-3.92,0.28,3.61,1.36,5.6,1
-9.25,-1.08,-3.84,2.84,1.21,5.19,1
-4.21,-0.65,-5.37,2.25,1.26,4.53,1
3.98,2.03,-7.89,1.11,2.32,5.76,1
1.93,12.12,-15.41,-0.73,2.85,1.36,1
2.1,1.08,-11.2,-5.78,-0.61,-2.16,1
7.01,-5.26,-8.49,-6.58,-2.93,-1.2,1
10.68,-19.47,-4.85,-5.96,-2.04,-0.02,1
-0.23,-27.34,-4.56,-7.39,-0.06,-5.99,1
9.54,-34.87,20.6,-8.76,-8.12,-3.77,1
-6.71,-10.96,11.6,-3.07,3.52,-1.45,1
-2.78,-17.15,13.41,-2.73,-2.14,-2.07,1
-2.17,-13.01,11.28,1.9,0.76,1.3,1
-3.89,-6,12.01,3.74,-0.98,-1.28,1
-1.9,-8.05,11.82,-2.23,1.36,-0.42,1
-2.04,-7.37,9.36,-0.28,1.33,-0.29,1
-2.77,-9.79,8.23,-0.15,-0.37,0.78,1
-0.47,-7.04,6.61,1.12,-0.1,-0.1,1
-1.26,-7.86,6.5,-0.66,2.05,0.47,1
-4.03,-8.31,7.25,-1.02,2.1,0.63,1
-3.47,-10.38,9.35,1.4,0.7,0.51,1
-5.47,-7.67,6.51,0.11,0.24,-0.34,1
-7.06,-5.94,5.88,0,-1.08,0.38,1
-3.88,-8,7,-0.5,0.06,0,1
-3.96,-8.62,6.45,-0.58,0.53,-0.32,1
-3.29,-7.92,5.8,-0.06,0.21,-0.4,1
-4.11,-7.91,5.97,-0.54,0.2,-0.73,1
-4.64,-7.87,6.43,-0.47,0.3,-0.78,1
-5.29,-8.11,6.62,-0.44,0.18,-0.64,1
-4.63,-8.23,6.3,-0.04,0.39,-0.3,0
-4.5,-8.36,5.94,0.18,0.38,0.03,0
-4.18,-8.57,5.72,0.13,0.11,0.2,0
-3.56,-8.66,5.27,0.28,0.05,0.3,0
-3.07,-8.54,5.2,0.16,0.26,0.12,0
-3.7,-8.54,5.02,0.25,0.24,0.1,0
-3.6,-8.67,4.68,0.21,0.05,0.12,0
-3.2,-8.47,4.43,0.07,-0.06,0.1,0
-3.03,-8.73,4.7,0.02,0.01,0,0
-3.13,-8.51,4.62,0.08,-0.08,-0.08,0
-3.1,-8.85,4.69,-0.05,-0.05,-0.18,0
-3.47,-8.99,4.96,-0.09,0.1,-0.26,0
-3.39,-8.54,4.84,-0.09,0.14,-0.25,0
-3.32,-8.43,4.92,-0.17,0.09,-0.23,0
-3.17,-8.75,5.09,-0.13,0.2,-0.25,0
-3.43,-8.64,5.04,-0.06,0.29,-0.25,0
-3.45,-8.62,5.19,-0.04,0.32,-0.17,0
-3.49,-8.67,5.06,0.04,0.36,-0.1,0
-3.3,-8.73,5.12,0.07,0.51,-0.05,0
-3.42,-8.61,4.76,0.13,0.37,-0.01,0
-3.1,-8.8,4.85,0.08,0.26,0.06,0
-3.21,-8.9,4.77,0.22,0.28,0.03,0
-3.24,-8.91,4.59,0.22,0.27,-0.03,0
-3.3,-8.8,4.45,0.14,0.28,-0.07,0
-3.19,-8.77,4.49,0.11,0.22,-0.09,0
-3.27,-8.86,4.38,0.08,0.28,-0.15,0
-3.3,-8.88,4.31,0.03,0.22,-0.17,0
-3.36,-8.96,4.43,-0.03,0.32,-0.17,0
-3.15,-8.66,4.4,0,0.41,-0.16,0
-3.34,-9.36,4.35,-0.04,0.58,-0.16,0
-3.59,-9.3,4.07,0.07,0.67,-0.14,0
-3.35,-9.15,4.13,-0.07,0.77,-0.08,0
-3.59,-8.69,3.64,0.01,0.64,-0.12,0
-3.08,-8.96,3.58,-0.01,0.51,-0.14,0
-3.53,-9.23,3.38,0.16,0.49,-0.21,0
-3.32,-8.89,3.65,-0.1,0.45,-0.24,0
-3.71,-9.47,3.36,-0.56,0.5,-0.17,0
-4.08,-9.36,3.21,-0.69,0.51,0.05,0
-4.52,-9.87,3.45,-0.86,0.77,0.2,0
-5.19,-9.75,2.67,-0.92,0.74,0.52,0
-6.52,-12.36,3.5,0.04,-0.27,1.28,1
-5.69,-10.97,3.62,2.22,-0.81,1.75,1
-7.07,-8.95,4.01,2.68,-0.11,1.76,1
-5.92,-5.93,3.8,2.52,-0.14,1.4,1
-5.71,-4.7,4.18,1.59,-0.09,0.89,1
-4.77,-4.63,4.53,1.33,0.07,0.53,1
-5.61,-3.63,4.15,0.99,0.25,0.23,1
-7.57,-5.42,5.83,0.43,0.24,0.23,1
-9.27,-5.38,7.85,0.79,0.38,0.37,1
-11.83,-6.42,11.41,1.62,0.65,0.64,1
-13.95,-11.32,12.84,3.07,2.01,0.66,1
-17.56,-6.97,6.73,5.07,3.16,1.94,1
-15.84,-5.58,0.35,5.23,1.05,3.79,1
-6.29,-1.59,-2.47,4.46,0.01,6.41,1
-0.13,0.2,-2.97,3.06,-0.68,7.82,1
7.95,3.39,-3.83,3.8,0.81,7.49,1
9.26,8.98,-6.77,3.04,3.97,5.58,1
6.35,14.04,-12.94,0.28,5.94,-1.31,1
5.55,7.87,-12.22,-3.71,2.01,-3.08,1
9.85,-4.26,-13.99,-5.68,-0.68,-3.38,1
9.44,-20.13,-13.86,-5.3,-0.69,-5,1
-1.36,-36.62,-4.97,-8.76,1.37,-7.12,1
-10.06,-43.34,14.12,-8.76,0.46,-6.94,1
-9.06,-27.37,22.97,-4.58,-3.64,-0.99,1
2.17,-13.7,7.9,0.02,1.24,0.15,1
-8.57,-7.44,6.07,7.32,-1.78,-0.87,1
0.53,-7.17,16.04,-2.25,0.66,-0.7,1
-4.26,-6.76,9.87,0.23,1.73,-0.59,1
-3.69,-9.47,10.5,-0.36,-0.95,0.59,1
-2.02,-7.07,8.65,0.39,-0.4,0.16,1
-3.39,-8.49,8.24,0.04,0.32,-0.07,1
-2.4,-7.56,7.65,-0.23,0.71,0.12,1
-4.57,-7.79,8.4,-0.01,0.71,0.1,1
-2.84,-7.49,7.61,0.07,0.81,0.25,1
-2.95,-7.26,6.9,-0.42,0.9,0.19,1
-3.27,-7.24,6.35,0.05,0.1,0.55,1
-2.42,-7.55,6.06,0.14,0.05,0.03,1
-2.91,-7.26,6.22,-0.44,-0.3,-0.25,1
-2.4,-7.63,6.08,-0.39,-0.05,-0.29,1
-3.61,-7.65,6.71,-0.36,-0.15,-0.54,1
-3,-7.65,7.37,-0.12,-0.1,-0.41,0
-4.01,-7.78,7.66,-0.24,0.15,-0.43,0
-2.99,-7.43,7.4,-0.04,-0.35,0.03,0
-2.66,-7.95,7.52,0.11,0.16,0.07,0
-3.52,-7.65,6.79,0.11,0.24,0.03,0
-2.69,-8.14,6.8,0.08,0.26,0.04,0
-2.74,-8.07,6.66,-0.01,0.29,-0.17,0
-2.77,-7.87,6.72,-0.08,0.01,-0.15,0
-2.75,-7.97,6.98,-0.1,0.06,-0.2,0
-2.86,-7.69,6.72,-0.03,0.08,-0.17,0
-3.02,-7.87,6.67,-0.05,0.09,-0.14,0
-3.02,-8.04,6.58,0,0.17,-0.14,0
-2.63,-7.94,6.53,-0.13,0.42,-0.22,0
-3.11,-8.2,6.25,0.11,0.52,-0.2,0
-2.75,-8.45,6.12,-0.1,0.58,-0.25,0
-2.99,-8.26,6,0.13,0.27,-0.13,0
-2.97,-8.12,5.94,-0.01,0.11,-0.06,0
-2.66,-8.37,6.16,0.03,0.15,-0.04,0
-2.72,-8.38,6,0.03,0.35,-0.09,0
-2.74,-8.27,5.83,0.08,0.35,-0.06,0
-2.58,-8.41,5.73,0.08,0.36,-0.1,0
-2.59,-8.44,5.64,-0.01,0.39,-0.17,0
-2.65,-8.31,5.6,-0.03,0.41,-0.25,0
-2.97,-8.57,5.68,-0.11,0.24,-0.25,0
-2.7,-8.71,5.81,-0.1,0.2,-0.26,0
-3.13,-8.69,5.68,-0.08,0.19,-0.21,0
-2.89,-8.67,5.71,-0.01,0.08,-0.12,0
-2.88,-8.57,5.58,0.02,0.13,-0.08,0
-2.87,-8.62,5.57,0.04,0.12,-0.03,0
-2.83,-8.65,5.4,0.01,0.16,-0.01,0
-2.9,-8.83,5.44,0.02,0.15,0.04,0
-2.68,-8.75,5.24,0.05,0.14,0.07,0
-2.45,-8.61,5.12,0.02,0.08,0.05,0
-2.46,-8.88,5.29,0.06,0.01,-0.01,0
-2.44,-8.71,5.13,0.04,0.09,-0.06,0
-2.51,-8.73,5.15,0.03,0.07,-0.06,0
-2.44,-8.81,5.08,0.02,0.05,-0.12,0
-2.5,-8.83,5.08,-0.01,0.09,-0.11,0
-2.63,-8.83,5.06,-0.02,0.18,-0.16,0
-2.66,-8.95,5.14,0.01,0.23,-0.13,0
-2.71,-8.74,5.03,0,0.27,-0.12,1
-2.65,-8.76,5.02,-0.03,0.27,-0.05,1
-2.77,-8.82,4.85,0.03,0.3,-0.08,1
-2.72,-8.8,4.95,0.02,0.28,-0.07,1
-2.71,-8.89,4.87,0.03,0.29,-0.09,1
-2.75,-8.89,4.81,0.02,0.26,-0.08,1
-2.79,-8.96,4.85,0.02,0.26,-0.07,1
-2.75,-8.97,4.84,0.02,0.23,-0.07,1
-2.74,-8.99,4.92,0.03,0.2,-0.06,1
-2.69,-8.96,4.86,0.02,0.21,-0.09,1
-2.61,-9.18,4.98,0.01,0.26,-0.08,1
-2.37,-9.31,4.88,0.1,0.43,-0.05,1
-2.11,-9.47,4.93,0.15,0.78,-0.02,1
-1.86,-9.28,4.84,0.21,1.23,0.08,1
-1.66,-10.36,5.06,0.08,1.84,0.36,1
-3.03,-9.6,4.62,0.17,2.97,0.56,1
-6.27,-11.11,5.05,-0.31,3.82,1.4,1
-11.92,-12.96,4.71,1.55,2.27,2.58,1
-13.06,-14.22,3.91,4.16,0.28,3.17,1
-13.95,-10.56,3.72,4.55,0.45,2.57,1
-13.49,-6.21,4.44,4.11,-2.19,2.83,1
-8.52,-4.27,2.91,5.22,-1.01,3.55,1
-6.45,1.49,-0.35,4.86,-0.19,3.93,1
-6.53,4.84,-3.09,4.76,1.88,3.33,1
-2.43,7.02,-3.9,2.09,2.35,4.58,1
-0.4,12.61,-6.1,0.69,4.43,4.28,1
-2.12,15.95,-10.49,-2.25,4.25,1.4,1
0.23,10.02,-10.9,-5.13,0.79,-0.92,1
11.23,-0.51,-12.42,-6.59,-1.31,-2.25,1
10.24,-20.67,-12.37,-6.28,0.6,-3,1
-0.55,-34.7,-4.8,-8.12,-0.64,-6.58,1
-1.36,-19.07,8.29,-4.47,-0.67,-3.11,1
-2.25,-15.99,9.34,-3.71,-0.13,-1.49,1
-1.37,-17.66,11.9,-0.36,0.31,-0.95,1
-6.98,-21.88,14.06,6.87,1.97,-3.09,1
-3.89,-9.22,13.22,-3.6,0.04,0.2,1
-6.2,-12.71,14.1,-0.01,-0.79,0.95,1
-2.28,-6.19,9.06,-0.07,0.56,0.04,1
-0.65,-16.74,18.28,-0.61,2.04,1.44,1
-5.58,-2.1,4.28,2.16,0.31,-0.43,1
-2.74,-8.65,11.31,-1.22,0.7,1,0
-2.43,-5.84,6.43,-0.36,1.61,-0.63,0
-5.22,-7.21,6.02,0.1,-0.09,-0.07,0
-4.08,-7.44,7.04,0,0.2,-0.28,0
-3.45,-8.18,6.33,0,0.73,-0.09,0
-4.83,-6.72,5.46,0.33,0.39,0.66,0
-2.74,-8.3,6.5,0.06,0.28,0.14,0
-2.93,-7.33,6.12,0,0.32,-0.62,0
-4.3,-7.84,6.55,-0.17,0.28,-0.74,0
-4.38,-7.77,6.57,-0.34,0.18,-1.12,0
-5.45,-7.96,7.06,-0.26,0.2,-0.72,0
-4.84,-7.65,6.56,-0.14,0.08,-0.37,0
-4.2,-8.02,6.52,0.04,0.11,-0.07,0
-4.14,-7.91,6.1,0.2,0.25,-0.09,0
-4.3,-7.71,5.66,0.12,0.2,-0.02,0
-4.04,-7.75,5.87,0.02,0.21,0.02,0
-4.14,-7.95,5.87,0.11,0.25,0.05,0
-4.07,-7.89,5.75,0.07,0.22,0.12,0
-3.91,-8.01,5.73,0.03,0.26,0.18,0
-3.8,-8.22,5.65,0.05,0.2,0.16,0
-3.69,-8.23,5.51,0.05,0.21,0.16,0
-3.54,-8.03,5.4,-0.02,0.07,0.15,0
-3.36,-7.96,5.48,-0.07,-0.1,0.03,0
-3.5,-8.09,5.65,-0.11,-0.07,-0.08,0
-3.73,-8.25,5.75,-0.11,-0.09,-0.09,0
-3.5,-8.1,5.96,-0.07,0.01,-0.07,0
-3.75,-8.38,5.76,0.04,0.09,-0.08,0
-3.75,-8.28,5.53,0.04,0.12,-0.04,0
-3.56,-8.23,5.38,0.05,0.11,-0.05,0
-3.57,-8.17,5.25,0.03,0.03,-0.02,0
-3.61,-8.42,5.35,0.03,0.05,-0.03,0
-3.6,-8.5,5.47,0.06,0.05,-0.01,0
-3.49,-8.54,5.57,0.11,0.2,-0.04,0
-3.61,-8.23,5.26,0.08,0.13,-0.05,0
-3.35,-8.37,5.48,0.06,0.14,-0.06,0
-3.52,-8.28,5.27,0.12,0.15,-0.11,0
-3.45,-8.4,5.43,0.02,0.12,-0.08,0
-3.49,-8.51,5.46,0.09,0.26,-0.12,0
-3.56,-8.32,5.22,0.08,0.29,-0.13,0
-3.49,-8.3,5.25,0.04,0.24,-0.11,0
-3.53,-8.23,5.05,0.02,0.23,-0.16,1
-3.53,-8.37,5.2,0.02,0.29,-0.21,1
-3.49,-8.53,5.22,0.02,0.41,-0.21,1
-3.73,-8.27,4.95,0.02,0.51,-0.23,1
-3.85,-8.4,4.97,0,0.48,-0.15,1
-3.67,-8.57,4.92,-0.03,0.48,-0.12,1
-3.62,-8.64,4.97,0.02,0.47,-0.1,1
-3.46,-8.7,4.81,0.04,0.51,-0.12,1
-3.74,-8.59,4.52,0.07,0.45,-0.08,1
-3.46,-8.85,4.55,-0.04,0.44,-0.05,1
-3.76,-9.25,4.84,-0.09,0.59,-0.07,1
-3.6,-10.42,5.9,-0.28,1.15,0.17,1
-4.65,-12.67,7.19,-0.49,2.73,0.95,1
-8.82,-18.87,8.62,2.29,2.36,2.56,1
-12.66,-13.95,5.33,6.18,2.38,3.26,1
-18.26,-8.01,3.42,5.24,2.29,1.98,1
-13.56,-9.48,1.71,4.82,-0.98,4.88,1
-6.41,-3.48,-3.19,6.15,0.44,6.29,1
-3.61,2.52,-7.72,6.61,1.01,6.64,1
2.38,3.58,-4.73,2.87,2.44,4.06,1
1.39,11.28,-5.14,-2.84,4.28,2.95,1
0.71,15,-7.84,-2.68,4.56,0.11,1
-0.13,6.48,-9.15,-4.21,0.62,-1.7,1
6.57,2.12,-10.1,-4.7,-0.83,-3.83,1
8.75,-10.58,-10.21,-5.77,-0.52,-2.81,1
2.9,-25.71,-9.29,-4.04,0.5,-3.83,1
4.58,-26.72,7.93,-7.32,-3.95,-4.96,1
-6.5,-12.08,10.55,-3.74,1.55,-3.02,1
-2.36,-18.06,11.53,-3.21,-2.4,-1.22,1
5.79,-14.97,17.24,-1.81,1.4,-2.11,1
-2.57,-4.77,13,-1.24,-0.89,-0.56,1
-3.08,-12.67,15.81,-1.95,0.35,-0.2,1
-4.33,-10,11.78,-0.57,-0.19,0.01,1
-1.11,-7.53,9.02,0.82,-0.33,0.44,1
-3.27,-7.5,8.95,-0.27,0.63,-0.17,1
-2.51,-8.19,7.68,-0.34,0.18,0.27,1
-2.74,-8.97,6.65,-0.58,0.15,-0.15,1
-1.48,-7.8,8.15,0.26,0.05,-0.2,1
-2.2,-7.81,8.07,-0.43,0.52,-0.69,1
-3.39,-7.89,7.97,-0.12,0.34,-0.75,1
-3.21,-7.34,8.26,0.08,0.37,-0.46,0
-3.87,-7.51,7.83,0.14,0.73,-0.04,0
-2.83,-7.74,7.32,0.16,0.42,0.12,0
-2.48,-7.58,6.72,0.16,0.66,-0.02,0
-3.15,-7.3,5.72,0.02,0.43,-0.08,0
-3.45,-7.67,5.67,-0.35,0.45,0.02,0
-3.74,-8.56,6.88,-0.21,-0.23,-0.1,0
-3.28,-7.73,6.09,0.03,-0.05,-0.05,0
-3.31,-8.1,6.3,-0.04,-0.16,0.16,0
-2.34,-8.45,6.37,0.01,0,0.12,0
-2.59,-8.22,6.3,0.04,0.28,0.03,0
-2.56,-7.98,6,0,0.24,-0.05,0
-2.51,-8.19,5.94,-0.12,0,-0.12,0
-2.1,-8.33,6.16,-0.21,0.06,-0.1,0
-2.18,-8.29,6.15,-0.11,0.16,-0.25,0
-2.59,-8.48,6.02,-0.16,0.17,-0.32,0
-2.47,-8.44,6.13,-0.17,0.11,-0.27,0
-2.67,-8.43,6.11,-0.12,0.16,-0.31,0
-2.91,-8.55,6.1,-0.07,0.15,-0.27,0
-2.88,-8.53,6.05,-0.04,0.14,-0.19,0
-2.95,-8.51,5.79,-0.01,0.15,-0.12,0
-2.85,-8.6,5.66,0.01,0.13,-0.06,0
-2.88,-8.71,5.46,0.08,0.17,0,0
-2.83,-8.62,5.45,0.02,0.24,0.04,0
-2.69,-8.65,5.41,0.08,0.26,0.1,0
-2.65,-8.78,5.41,0.08,0.32,0.13,0
-2.44,-8.6,5.24,0.06,0.38,0.14,0
-2.43,-8.62,5.24,0.08,0.22,0.14,0
-2.31,-8.84,5.29,0.08,0.16,0.08,0
-2.33,-8.67,5.25,0.04,0.11,0.03,0
-2.27,-8.69,5.37,0.05,0.12,-0.06,0
-2.46,-8.61,5.24,0.06,0.11,-0.11,0
-2.4,-8.72,5.37,-0.01,0.08,-0.14,0
-2.46,-8.75,5.3,0.03,0.2,-0.2,0
-2.6,-8.79,5.15,0.04,0.29,-0.24,0
-2.57,-8.71,5.01,-0.03,0.29,-0.25,0
-2.59,-8.99,5.03,-0.03,0.37,-0.27,0
-2.54,-8.71,4.94,-0.05,0.46,-0.3,0
-2.95,-9.3,4.78,-0.1,0.49,-0.31,0
-2.94,-9.21,4.79,-0.18,0.59,-0.29,0
-2.56,-8.65,4.83,-0.19,0.64,-0.23,1
-2.62,-8.77,4.9,-0.19,0.86,-0.11,1
-2.83,-9.41,4.36,-0.09,0.89,0.01,1
-2.67,-9.57,3.93,-0.06,0.73,0.05,1
-2.59,-9.29,3.94,-0.18,0.65,0.01,1
-3.07,-9.75,4.12,-0.24,0.42,0.15,1
-2.97,-9.49,3.67,0.16,0.21,0.21,1
-2.85,-9.19,3.2,-0.39,0.41,0.08,1
-3.16,-9.36,2.9,-0.46,0.6,0.03,1
-3.08,-9.49,2.79,-0.4,0.62,0.12,1
-3.51,-9.5,2.08,-0.4,1.06,0,1
-6.68,-12.43,4.01,-0.6,1.67,0.97,1
-8.94,-17.2,6.24,2.27,2.06,2.78,1
-13.83,-23.16,4.27,5.38,1.11,4.02,1
-14.13,-12.31,4.39,6.52,0.56,4.04,1
-8.84,-2.29,2.96,6.84,-1.56,3.92,1
-5.3,0.26,0.7,6.47,-1.29,3.69,1
-4.61,3.01,-2.96,6.21,0.88,3.78,1
-0.78,5.02,-6.08,3.67,3.12,4.98,1
-0.45,13.96,-10.16,1.76,5.02,5.03,1
-2.71,16.96,-14.69,-1.68,4.87,0.47,1
-2.46,4.08,-13.39,-6.45,1.19,-2.36,1
7.83,-7.56,-12.67,-7.85,0.02,-3.01,1
3.85,-22.84,-11.34,-6.15,1.57,-2.82,1
-6.26,-27.78,-5.65,-6.18,-2.88,-5.79,1
10.78,-17.58,11.61,-3.9,-2.99,-2.23,1
-4.49,-13.23,9.52,-3.97,1.07,-1.13,1
3.82,-13.88,12.33,-2.37,-1.16,-0.66,1
4.04,-20.6,19.5,5.82,2,-2.41,1
-1.5,-6.72,13.8,-1.82,-0.3,-0.02,1
-2,-8.15,13.33,-1.66,1.73,-0.42,1
-1.14,-8.48,11.82,-1.54,0.7,0.53,1
-3.64,-6.51,10.33,0.4,0.36,0.04,1
-2.95,-8.14,8.53,1.09,0.63,0.48,1
-5.58,-6.71,7.26,-0.93,0.57,0.09,1
-5.37,-7.65,7.16,-1.02,-0.66,0.94,1
-4.21,-7.64,7.99,-0.16,-0.33,0.03,1
-5.72,-7.48,8.83,0.48,-0.24,0.5,1
-3.96,-6.26,7.9,-0.01,-0.1,0.41,1
-3.83,-7.1,8.54,0.02,0.01,0.36,1
-3.47,-6.58,7.39,0.18,0.45,0.02,0
-4.38,-7.03,6.83,0.24,0.93,-0.1,0
-4.55,-6.42,5.95,0.61,0.51,-0.27,0
-3.82,-6.94,6.46,0.14,0.41,-0.2,0
-3.31,-7.38,6.67,-0.16,0.23,-0.38,0
-4.16,-7.62,6.71,-0.06,0.34,-0.47,0
-3.87,-7.18,6.78,-0.09,0.41,-0.59,0
-4.23,-7.2,6.95,-0.02,0.33,-0.48,0
-4.62,-7.2,6.86,-0.06,0.35,-0.47,0
-4.59,-7.51,6.82,0.06,0.36,-0.27,0
-4.59,-7.52,6.69,0.08,0.36,-0.22,0
-4.23,-7.3,6.52,0.08,0.3,-0.13,0
-4.39,-7.64,6.44,0.11,0.23,-0.05,0
